PLQY measurement:
Date: 	08.03.2023 17:29:14
Peak emission wavelength (nm): 747
 PLQY = 	 	9.98E-3
absorded light fraction (%): 95
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.7232E+2	9.5856E-3
6.7254E+2	1.6510E-2
6.7276E+2	1.2278E-2
6.7298E+2	9.3700E-3
6.7321E+2	1.4033E-2
6.7343E+2	1.1084E-2
6.7365E+2	1.1478E-2
6.7388E+2	1.4970E-2
6.7410E+2	1.4164E-2
6.7432E+2	1.3152E-2
6.7455E+2	1.2078E-2
6.7477E+2	1.0704E-2
6.7499E+2	9.5895E-3
6.7521E+2	1.2000E-2
6.7544E+2	5.9724E-3
6.7566E+2	1.0822E-2
6.7588E+2	1.5422E-2
6.7611E+2	1.3863E-2
6.7633E+2	9.4303E-3
6.7655E+2	1.8325E-2
6.7677E+2	1.0152E-2
6.7700E+2	6.7709E-3
6.7722E+2	1.5395E-2
6.7744E+2	1.4692E-2
6.7766E+2	1.6380E-2
6.7789E+2	1.6787E-2
6.7811E+2	1.1619E-2
6.7833E+2	1.1516E-2
6.7856E+2	1.4761E-2
6.7878E+2	1.9954E-2
6.7900E+2	1.0767E-2
6.7922E+2	1.8280E-2
6.7945E+2	1.5932E-2
6.7967E+2	1.3864E-2
6.7989E+2	1.2073E-2
6.8011E+2	1.9684E-2
6.8034E+2	9.1307E-3
6.8056E+2	1.8916E-2
6.8078E+2	1.6517E-2
6.8100E+2	1.3693E-2
6.8123E+2	1.2365E-2
6.8145E+2	1.3559E-2
6.8167E+2	1.5069E-2
6.8189E+2	1.3878E-2
6.8212E+2	1.4990E-2
6.8234E+2	1.2462E-2
6.8256E+2	1.1736E-2
6.8278E+2	1.9972E-2
6.8300E+2	2.0039E-2
6.8323E+2	1.4292E-2
6.8345E+2	1.6811E-2
6.8367E+2	1.8631E-2
6.8389E+2	1.8328E-2
6.8412E+2	1.8154E-2
6.8434E+2	1.6001E-2
6.8456E+2	1.5564E-2
6.8478E+2	1.6682E-2
6.8500E+2	1.6968E-2
6.8523E+2	1.6980E-2
6.8545E+2	1.1676E-2
6.8567E+2	1.6773E-2
6.8589E+2	1.8057E-2
6.8611E+2	1.6136E-2
6.8634E+2	1.5910E-2
6.8656E+2	1.8642E-2
6.8678E+2	1.9585E-2
6.8700E+2	2.1310E-2
6.8722E+2	2.0229E-2
6.8745E+2	1.7717E-2
6.8767E+2	1.7267E-2
6.8789E+2	2.4743E-2
6.8811E+2	1.8926E-2
6.8833E+2	1.8307E-2
6.8856E+2	1.8638E-2
6.8878E+2	1.4803E-2
6.8900E+2	2.0418E-2
6.8922E+2	2.0919E-2
6.8944E+2	1.5810E-2
6.8966E+2	1.8418E-2
6.8989E+2	2.2678E-2
6.9011E+2	2.3274E-2
6.9033E+2	1.9996E-2
6.9055E+2	2.4256E-2
6.9077E+2	1.8648E-2
6.9099E+2	2.4739E-2
6.9122E+2	2.5149E-2
6.9144E+2	2.4839E-2
6.9166E+2	2.3736E-2
6.9188E+2	2.2339E-2
6.9210E+2	2.4414E-2
6.9232E+2	2.4424E-2
6.9255E+2	2.1406E-2
6.9277E+2	2.4867E-2
6.9299E+2	2.3528E-2
6.9321E+2	2.7676E-2
6.9343E+2	2.5893E-2
6.9365E+2	3.0560E-2
6.9387E+2	2.6167E-2
6.9410E+2	2.6553E-2
6.9432E+2	2.8573E-2
6.9454E+2	2.9887E-2
6.9476E+2	2.3751E-2
6.9498E+2	2.9242E-2
6.9520E+2	2.5195E-2
6.9542E+2	2.8902E-2
6.9565E+2	2.9231E-2
6.9587E+2	3.2820E-2
6.9609E+2	3.4195E-2
6.9631E+2	2.8430E-2
6.9653E+2	3.2444E-2
6.9675E+2	3.6880E-2
6.9697E+2	3.0394E-2
6.9719E+2	4.0271E-2
6.9742E+2	3.4029E-2
6.9764E+2	3.1989E-2
6.9786E+2	3.3800E-2
6.9808E+2	3.3197E-2
6.9830E+2	3.6807E-2
6.9852E+2	3.3782E-2
6.9874E+2	3.1354E-2
6.9896E+2	3.6689E-2
6.9918E+2	3.9596E-2
6.9941E+2	3.8111E-2
6.9963E+2	4.0728E-2
