PLQY measurement:
Date: 	08.03.2023 17:26:43
Peak emission wavelength (nm): 760
 PLQY = 	 	4.17E-3
absorded light fraction (%): 93
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.8944E+2	1.1626E-2
6.8966E+2	1.0804E-2
6.8989E+2	1.5522E-2
6.9011E+2	1.0651E-2
6.9033E+2	9.5063E-3
6.9055E+2	1.1231E-2
6.9077E+2	8.9217E-3
6.9099E+2	1.3945E-2
6.9122E+2	1.0656E-2
6.9144E+2	1.0181E-2
6.9166E+2	1.3316E-2
6.9188E+2	1.0888E-2
6.9210E+2	8.9052E-3
6.9232E+2	1.0551E-2
6.9255E+2	8.4074E-3
6.9277E+2	9.7222E-3
6.9299E+2	1.6750E-2
6.9321E+2	1.1978E-2
6.9343E+2	1.1818E-2
6.9365E+2	1.1670E-2
6.9387E+2	1.1353E-2
6.9410E+2	1.3226E-2
6.9432E+2	1.1198E-2
6.9454E+2	1.0556E-2
6.9476E+2	1.0246E-2
6.9498E+2	1.3587E-2
6.9520E+2	1.5001E-2
6.9542E+2	1.2220E-2
6.9565E+2	1.3809E-2
6.9587E+2	1.1525E-2
6.9609E+2	1.1974E-2
6.9631E+2	1.0596E-2
6.9653E+2	8.2481E-3
6.9675E+2	1.5963E-2
6.9697E+2	1.4625E-2
6.9719E+2	1.4661E-2
6.9742E+2	1.0349E-2
6.9764E+2	1.3236E-2
6.9786E+2	1.4776E-2
6.9808E+2	1.0898E-2
6.9830E+2	1.0435E-2
6.9852E+2	1.3910E-2
6.9874E+2	1.2300E-2
6.9896E+2	1.4062E-2
6.9918E+2	1.3123E-2
6.9941E+2	1.3927E-2
6.9963E+2	1.6288E-2
6.9985E+2	1.5270E-2
7.0007E+2	1.5634E-2
7.0029E+2	1.7466E-2
7.0051E+2	1.3714E-2
7.0073E+2	1.2871E-2
7.0095E+2	1.2790E-2
7.0117E+2	1.4388E-2
7.0139E+2	1.6060E-2
7.0161E+2	1.4342E-2
7.0184E+2	1.9647E-2
7.0206E+2	1.6952E-2
7.0228E+2	1.5451E-2
7.0250E+2	1.7889E-2
7.0272E+2	1.4001E-2
7.0294E+2	1.3072E-2
7.0316E+2	1.5080E-2
7.0338E+2	1.0698E-2
7.0360E+2	1.3064E-2
7.0382E+2	1.6208E-2
7.0404E+2	1.6097E-2
7.0426E+2	1.1878E-2
7.0448E+2	1.8296E-2
7.0470E+2	1.4059E-2
7.0492E+2	1.5713E-2
7.0515E+2	1.1208E-2
7.0537E+2	1.5911E-2
7.0559E+2	1.6027E-2
7.0581E+2	1.5611E-2
7.0603E+2	1.1818E-2
7.0625E+2	1.2517E-2
7.0647E+2	1.7115E-2
7.0669E+2	1.6541E-2
7.0691E+2	1.2326E-2
7.0713E+2	1.4033E-2
7.0735E+2	1.3601E-2
7.0757E+2	1.4473E-2
7.0779E+2	1.6692E-2
7.0801E+2	1.6826E-2
7.0823E+2	1.8364E-2
7.0845E+2	1.7281E-2
7.0867E+2	1.7774E-2
7.0889E+2	2.4152E-2
7.0911E+2	1.6441E-2
7.0933E+2	1.7594E-2
7.0955E+2	1.8764E-2
7.0977E+2	1.6394E-2
7.0999E+2	1.7524E-2
7.1021E+2	1.3802E-2
7.1043E+2	2.1325E-2
7.1065E+2	2.1049E-2
7.1087E+2	1.3885E-2
7.1109E+2	1.7543E-2
7.1131E+2	1.8158E-2
7.1153E+2	1.7701E-2
7.1175E+2	2.0195E-2
7.1197E+2	2.5298E-2
7.1219E+2	2.2385E-2
7.1241E+2	2.0635E-2
7.1263E+2	2.3899E-2
7.1285E+2	2.5884E-2
7.1307E+2	2.3113E-2
7.1329E+2	1.8764E-2
7.1351E+2	2.1780E-2
7.1373E+2	2.2256E-2
7.1395E+2	2.4812E-2
7.1417E+2	2.6324E-2
7.1439E+2	2.6365E-2
7.1461E+2	2.4291E-2
7.1483E+2	2.6456E-2
7.1505E+2	2.7572E-2
7.1527E+2	2.7410E-2
7.1549E+2	2.4039E-2
7.1571E+2	2.7879E-2
7.1593E+2	2.7794E-2
7.1615E+2	2.2449E-2
7.1637E+2	2.9728E-2
7.1659E+2	2.5926E-2
7.1681E+2	2.6840E-2
7.1703E+2	2.7996E-2
7.1725E+2	3.1823E-2
7.1747E+2	2.9921E-2
7.1769E+2	3.4119E-2
7.1791E+2	3.2517E-2
7.1813E+2	3.3667E-2
7.1835E+2	3.2340E-2
7.1857E+2	3.2353E-2
7.1879E+2	2.9023E-2
7.1901E+2	3.3558E-2
7.1923E+2	3.4445E-2
7.1944E+2	3.0854E-2
7.1966E+2	3.3510E-2
7.1988E+2	3.6161E-2
7.2010E+2	3.6729E-2
7.2032E+2	3.6735E-2
7.2054E+2	3.6015E-2
7.2076E+2	3.8908E-2
7.2098E+2	3.7957E-2
7.2120E+2	3.6048E-2
7.2142E+2	3.5997E-2
7.2164E+2	3.4335E-2
7.2186E+2	4.0453E-2
7.2208E+2	3.8241E-2
7.2230E+2	3.8246E-2
7.2252E+2	3.9349E-2
7.2273E+2	4.1030E-2
7.2295E+2	3.8790E-2
7.2317E+2	4.5026E-2
7.2339E+2	4.4866E-2
7.2361E+2	4.0827E-2
7.2383E+2	3.9480E-2
7.2405E+2	3.8893E-2
7.2427E+2	4.3876E-2
7.2449E+2	4.3193E-2
7.2471E+2	4.3501E-2
7.2493E+2	4.2059E-2
7.2514E+2	4.4913E-2
7.2536E+2	4.4926E-2
7.2558E+2	4.3272E-2
7.2580E+2	4.7116E-2
7.2602E+2	4.7193E-2
7.2624E+2	5.0322E-2
7.2646E+2	5.1886E-2
7.2668E+2	5.0024E-2
7.2690E+2	5.3471E-2
7.2711E+2	4.8713E-2
7.2733E+2	5.4083E-2
7.2755E+2	5.6797E-2
7.2777E+2	5.1025E-2
7.2799E+2	5.5237E-2
7.2821E+2	6.0381E-2
7.2843E+2	5.9686E-2
7.2865E+2	5.8484E-2
7.2886E+2	5.9251E-2
7.2908E+2	6.2519E-2
7.2930E+2	5.9425E-2
7.2952E+2	6.1833E-2
7.2974E+2	6.0527E-2
7.2996E+2	5.8772E-2
7.3018E+2	6.1658E-2
7.3039E+2	6.1106E-2
7.3061E+2	6.5361E-2
7.3083E+2	6.2313E-2
7.3105E+2	6.9392E-2
7.3127E+2	6.7115E-2
7.3149E+2	6.7712E-2
7.3171E+2	7.0610E-2
7.3192E+2	6.8763E-2
7.3214E+2	6.8025E-2
7.3236E+2	6.9834E-2
7.3258E+2	7.4813E-2
7.3280E+2	7.7288E-2
7.3302E+2	7.9959E-2
7.3323E+2	7.2748E-2
7.3345E+2	7.4474E-2
7.3367E+2	8.5958E-2
7.3389E+2	8.1340E-2
7.3411E+2	7.7736E-2
7.3433E+2	8.1378E-2
7.3454E+2	8.3309E-2
7.3476E+2	7.7566E-2
7.3498E+2	8.1502E-2
7.3520E+2	8.1989E-2
7.3542E+2	8.5038E-2
7.3564E+2	9.0175E-2
7.3585E+2	9.0857E-2
7.3607E+2	8.5955E-2
7.3629E+2	8.7646E-2
7.3651E+2	9.4870E-2
7.3673E+2	9.4023E-2
7.3694E+2	9.1634E-2
7.3716E+2	9.5192E-2
7.3738E+2	9.4326E-2
7.3760E+2	9.1938E-2
7.3782E+2	1.0053E-1
7.3803E+2	1.0050E-1
7.3825E+2	9.8198E-2
7.3847E+2	1.0082E-1
7.3869E+2	1.0712E-1
7.3891E+2	1.0166E-1
7.3912E+2	1.0463E-1
7.3934E+2	1.0264E-1
7.3956E+2	1.0755E-1
7.3978E+2	1.0818E-1
7.4000E+2	1.1027E-1
7.4021E+2	1.0558E-1
7.4043E+2	1.0917E-1
7.4065E+2	1.0865E-1
7.4087E+2	1.1173E-1
7.4108E+2	1.1289E-1
7.4130E+2	1.1713E-1
7.4152E+2	1.1632E-1
7.4174E+2	1.1930E-1
7.4196E+2	1.1739E-1
7.4217E+2	1.1518E-1
7.4239E+2	1.1690E-1
7.4261E+2	1.2422E-1
7.4283E+2	1.2774E-1
7.4304E+2	1.2451E-1
7.4326E+2	1.2558E-1
7.4348E+2	1.2360E-1
7.4370E+2	1.3479E-1
7.4391E+2	1.2678E-1
7.4413E+2	1.2894E-1
7.4435E+2	1.3155E-1
7.4457E+2	1.2920E-1
7.4478E+2	1.2834E-1
7.4500E+2	1.3488E-1
7.4522E+2	1.3510E-1
7.4544E+2	1.3399E-1
7.4565E+2	1.3472E-1
7.4587E+2	1.3112E-1
7.4609E+2	1.4056E-1
7.4631E+2	1.3952E-1
7.4652E+2	1.4557E-1
7.4674E+2	1.3952E-1
7.4696E+2	1.4038E-1
7.4717E+2	1.4418E-1
7.4739E+2	1.4494E-1
7.4761E+2	1.4688E-1
7.4783E+2	1.4582E-1
7.4804E+2	1.4894E-1
7.4826E+2	1.5134E-1
7.4848E+2	1.4921E-1
7.4869E+2	1.5179E-1
7.4891E+2	1.4742E-1
7.4913E+2	1.4955E-1
7.4935E+2	1.5259E-1
7.4956E+2	1.5635E-1
7.4978E+2	1.5815E-1
7.5000E+2	1.5126E-1
7.5021E+2	1.5323E-1
7.5043E+2	1.5292E-1
7.5065E+2	1.5347E-1
7.5087E+2	1.5888E-1
7.5108E+2	1.5179E-1
7.5130E+2	1.5934E-1
7.5152E+2	1.5376E-1
7.5173E+2	1.5474E-1
7.5195E+2	1.6179E-1
7.5217E+2	1.6267E-1
7.5238E+2	1.6074E-1
7.5260E+2	1.6392E-1
7.5282E+2	1.6113E-1
7.5303E+2	1.6678E-1
7.5325E+2	1.6879E-1
7.5347E+2	1.6867E-1
7.5368E+2	1.6098E-1
7.5390E+2	1.6529E-1
7.5412E+2	1.6708E-1
7.5433E+2	1.6417E-1
7.5455E+2	1.6674E-1
7.5477E+2	1.6457E-1
7.5498E+2	1.7008E-1
7.5520E+2	1.6001E-1
7.5542E+2	1.6601E-1
7.5563E+2	1.6667E-1
7.5585E+2	1.6485E-1
7.5607E+2	1.6731E-1
7.5628E+2	1.6331E-1
7.5650E+2	1.6201E-1
7.5672E+2	1.6560E-1
7.5693E+2	1.6880E-1
7.5715E+2	1.6374E-1
7.5737E+2	1.6767E-1
7.5758E+2	1.6982E-1
7.5780E+2	1.6726E-1
7.5802E+2	1.6836E-1
7.5823E+2	1.6998E-1
7.5845E+2	1.6802E-1
7.5866E+2	1.6772E-1
7.5888E+2	1.6521E-1
7.5910E+2	1.6622E-1
7.5931E+2	1.6487E-1
7.5953E+2	1.6214E-1
7.5975E+2	1.7011E-1
7.5996E+2	1.6651E-1
7.6018E+2	1.6508E-1
7.6040E+2	1.6271E-1
7.6061E+2	1.6255E-1
7.6083E+2	1.6914E-1
7.6104E+2	1.6109E-1
7.6126E+2	1.5414E-1
7.6148E+2	1.5647E-1
7.6169E+2	1.5942E-1
7.6191E+2	1.5547E-1
7.6212E+2	1.6425E-1
7.6234E+2	1.5889E-1
7.6256E+2	1.6262E-1
7.6277E+2	1.5690E-1
7.6299E+2	1.6239E-1
7.6320E+2	1.5512E-1
7.6342E+2	1.6096E-1
7.6364E+2	1.6125E-1
7.6385E+2	1.5672E-1
7.6407E+2	1.5591E-1
7.6428E+2	1.5797E-1
7.6450E+2	1.5419E-1
7.6472E+2	1.5539E-1
7.6493E+2	1.5246E-1
7.6515E+2	1.5021E-1
7.6536E+2	1.5868E-1
7.6558E+2	1.5041E-1
7.6579E+2	1.4916E-1
7.6601E+2	1.4905E-1
7.6623E+2	1.4902E-1
7.6644E+2	1.5137E-1
7.6666E+2	1.4181E-1
7.6687E+2	1.4407E-1
7.6709E+2	1.4341E-1
7.6730E+2	1.4099E-1
7.6752E+2	1.4623E-1
7.6774E+2	1.4180E-1
7.6795E+2	1.3947E-1
7.6817E+2	1.3896E-1
7.6838E+2	1.4078E-1
7.6860E+2	1.3977E-1
7.6881E+2	1.3940E-1
7.6903E+2	1.3823E-1
7.6925E+2	1.3986E-1
7.6946E+2	1.3889E-1
7.6968E+2	1.4265E-1
7.6989E+2	1.3998E-1
7.7011E+2	1.4012E-1
7.7032E+2	1.4227E-1
7.7054E+2	1.3716E-1
7.7075E+2	1.3752E-1
7.7097E+2	1.2890E-1
7.7118E+2	1.2392E-1
7.7140E+2	1.2126E-1
7.7161E+2	1.2705E-1
7.7183E+2	1.2712E-1
7.7205E+2	1.1904E-1
7.7226E+2	1.2113E-1
7.7248E+2	1.1702E-1
7.7269E+2	1.1695E-1
7.7291E+2	1.1581E-1
7.7312E+2	1.1913E-1
7.7334E+2	1.1398E-1
7.7355E+2	1.1456E-1
7.7377E+2	1.1596E-1
7.7398E+2	1.1524E-1
7.7420E+2	1.1319E-1
7.7441E+2	1.1059E-1
7.7463E+2	1.0768E-1
7.7484E+2	1.1288E-1
7.7506E+2	1.0941E-1
7.7527E+2	1.0687E-1
7.7549E+2	1.0692E-1
7.7570E+2	1.0377E-1
7.7592E+2	1.0529E-1
7.7613E+2	1.0305E-1
7.7635E+2	9.9535E-2
7.7656E+2	1.0226E-1
7.7678E+2	9.6060E-2
7.7699E+2	9.3908E-2
7.7721E+2	9.4588E-2
7.7742E+2	9.3315E-2
7.7764E+2	9.2056E-2
7.7785E+2	8.9868E-2
7.7807E+2	9.1608E-2
7.7828E+2	8.8456E-2
7.7850E+2	8.5292E-2
7.7871E+2	8.4384E-2
7.7893E+2	8.2683E-2
7.7914E+2	8.2005E-2
7.7936E+2	8.0841E-2
7.7957E+2	7.9484E-2
7.7978E+2	8.0178E-2
7.8000E+2	7.9212E-2
7.8021E+2	7.6888E-2
7.8043E+2	7.9211E-2
7.8064E+2	7.7748E-2
7.8086E+2	7.6267E-2
7.8107E+2	7.5264E-2
7.8129E+2	7.2195E-2
7.8150E+2	7.2408E-2
7.8172E+2	7.1554E-2
7.8193E+2	6.9926E-2
7.8214E+2	7.2672E-2
7.8236E+2	6.5547E-2
7.8257E+2	6.5982E-2
7.8279E+2	6.8610E-2
7.8300E+2	6.8001E-2
7.8322E+2	6.2671E-2
7.8343E+2	6.4884E-2
7.8365E+2	5.9061E-2
7.8386E+2	5.9171E-2
7.8407E+2	5.8175E-2
7.8429E+2	5.7447E-2
7.8450E+2	5.7485E-2
