PLQY measurement:
Date: 	08.03.2023 17:30:01
Peak emission wavelength (nm): 741
 PLQY = 	 	8.14E-3
absorded light fraction (%): 98
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.7232E+2	8.5691E-3
6.7254E+2	9.0806E-3
6.7276E+2	1.8248E-2
6.7298E+2	7.7799E-3
6.7321E+2	1.0678E-2
6.7343E+2	1.2777E-2
6.7365E+2	1.3959E-2
6.7388E+2	1.5868E-2
6.7410E+2	1.1402E-2
6.7432E+2	1.1290E-2
6.7455E+2	1.3222E-2
6.7477E+2	6.6727E-3
6.7499E+2	1.3937E-2
6.7521E+2	1.0292E-2
6.7544E+2	1.2189E-2
6.7566E+2	1.0893E-2
6.7588E+2	1.6555E-2
6.7611E+2	1.1670E-2
6.7633E+2	1.3561E-2
6.7655E+2	1.0184E-2
6.7677E+2	9.5890E-3
6.7700E+2	1.2324E-2
6.7722E+2	1.3991E-2
6.7744E+2	1.0874E-2
6.7766E+2	1.4212E-2
6.7789E+2	1.0849E-2
6.7811E+2	1.4897E-2
6.7833E+2	1.2108E-2
6.7856E+2	1.1981E-2
6.7878E+2	1.5545E-2
6.7900E+2	1.8738E-2
6.7922E+2	1.6620E-2
6.7945E+2	1.6381E-2
6.7967E+2	1.3588E-2
6.7989E+2	1.5758E-2
6.8011E+2	1.6590E-2
6.8034E+2	1.6991E-2
6.8056E+2	1.4222E-2
6.8078E+2	1.8366E-2
6.8100E+2	1.0105E-2
6.8123E+2	1.9632E-2
6.8145E+2	1.4377E-2
6.8167E+2	1.4491E-2
6.8189E+2	1.4489E-2
6.8212E+2	1.3735E-2
6.8234E+2	1.5576E-2
6.8256E+2	1.0519E-2
6.8278E+2	1.1872E-2
6.8300E+2	1.3772E-2
6.8323E+2	1.6176E-2
6.8345E+2	1.7314E-2
6.8367E+2	1.3335E-2
6.8389E+2	1.5650E-2
6.8412E+2	1.7853E-2
6.8434E+2	1.6068E-2
6.8456E+2	1.7296E-2
6.8478E+2	1.5850E-2
6.8500E+2	2.0356E-2
6.8523E+2	1.3696E-2
6.8545E+2	1.7701E-2
6.8567E+2	2.1962E-2
6.8589E+2	1.7892E-2
6.8611E+2	1.6301E-2
6.8634E+2	1.5943E-2
6.8656E+2	1.7985E-2
6.8678E+2	1.5188E-2
6.8700E+2	1.9738E-2
6.8722E+2	1.7188E-2
6.8745E+2	1.4029E-2
6.8767E+2	2.0363E-2
6.8789E+2	1.9177E-2
6.8811E+2	2.3670E-2
6.8833E+2	1.8761E-2
6.8856E+2	1.6047E-2
6.8878E+2	1.8361E-2
6.8900E+2	2.1710E-2
6.8922E+2	1.9759E-2
6.8944E+2	1.8191E-2
6.8966E+2	2.2948E-2
6.8989E+2	2.0720E-2
6.9011E+2	2.1608E-2
6.9033E+2	1.9676E-2
6.9055E+2	2.2341E-2
6.9077E+2	2.4611E-2
6.9099E+2	2.1587E-2
6.9122E+2	2.4005E-2
6.9144E+2	2.6933E-2
6.9166E+2	2.9088E-2
6.9188E+2	2.0568E-2
6.9210E+2	2.4824E-2
6.9232E+2	1.9064E-2
6.9255E+2	2.3704E-2
6.9277E+2	2.3107E-2
6.9299E+2	2.6541E-2
6.9321E+2	2.6830E-2
6.9343E+2	2.5518E-2
6.9365E+2	2.4784E-2
6.9387E+2	2.9691E-2
6.9410E+2	2.6117E-2
6.9432E+2	2.9661E-2
6.9454E+2	2.3030E-2
6.9476E+2	2.4557E-2
6.9498E+2	2.6024E-2
6.9520E+2	2.7049E-2
6.9542E+2	2.8501E-2
6.9565E+2	2.7476E-2
6.9587E+2	2.7381E-2
6.9609E+2	2.9100E-2
6.9631E+2	2.9717E-2
6.9653E+2	3.5044E-2
6.9675E+2	3.3735E-2
6.9697E+2	3.1095E-2
6.9719E+2	3.2019E-2
6.9742E+2	2.7311E-2
6.9764E+2	3.4903E-2
6.9786E+2	3.0043E-2
6.9808E+2	3.1956E-2
6.9830E+2	3.5991E-2
6.9852E+2	3.1099E-2
6.9874E+2	3.2890E-2
6.9896E+2	3.7681E-2
6.9918E+2	3.9056E-2
6.9941E+2	3.5144E-2
6.9963E+2	3.8185E-2
6.9985E+2	3.8383E-2
7.0007E+2	3.4414E-2
7.0029E+2	3.7296E-2
7.0051E+2	3.7258E-2
7.0073E+2	4.1181E-2
7.0095E+2	4.2293E-2
7.0117E+2	4.0839E-2
7.0139E+2	4.2647E-2
7.0161E+2	4.9906E-2
7.0184E+2	4.1195E-2
7.0206E+2	4.3223E-2
7.0228E+2	4.6621E-2
7.0250E+2	5.0592E-2
7.0272E+2	5.0508E-2
7.0294E+2	4.4083E-2
7.0316E+2	4.6037E-2
7.0338E+2	4.4239E-2
7.0360E+2	5.2308E-2
7.0382E+2	5.1203E-2
7.0404E+2	4.8945E-2
7.0426E+2	5.0741E-2
7.0448E+2	5.3821E-2
7.0470E+2	5.5757E-2
7.0492E+2	5.6819E-2
7.0515E+2	5.3792E-2
7.0537E+2	5.5668E-2
7.0559E+2	4.9032E-2
7.0581E+2	5.5429E-2
