PLQY measurement:
Date: 	16.03.2023 12:15:44
Peak emission wavelength (nm): 782
 PLQY = 	 	2.91E-3
absorded light fraction (%): 93
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.7343E+2	6.7171E-3
6.7365E+2	6.2676E-3
6.7388E+2	9.4736E-3
6.7410E+2	8.7361E-3
6.7432E+2	8.4203E-3
6.7455E+2	3.7076E-3
6.7477E+2	1.2168E-2
6.7499E+2	8.5617E-3
6.7521E+2	3.8258E-3
6.7544E+2	7.0565E-3
6.7566E+2	3.8127E-3
6.7588E+2	8.7621E-3
6.7611E+2	1.7527E-3
6.7633E+2	5.3675E-3
6.7655E+2	8.1706E-3
6.7677E+2	8.2056E-3
6.7700E+2	8.5325E-3
6.7722E+2	4.0820E-3
6.7744E+2	9.8565E-3
6.7766E+2	8.0187E-3
6.7789E+2	8.3909E-3
6.7811E+2	8.4363E-3
6.7833E+2	9.7083E-3
6.7856E+2	6.9184E-3
6.7878E+2	7.9455E-3
6.7900E+2	1.0553E-2
6.7922E+2	7.6725E-3
6.7945E+2	4.4388E-3
6.7967E+2	7.8635E-3
6.7989E+2	4.4986E-3
6.8011E+2	5.3146E-3
6.8034E+2	8.6934E-3
6.8056E+2	8.5777E-3
6.8078E+2	7.0727E-3
6.8100E+2	2.7414E-3
6.8123E+2	8.7545E-3
6.8145E+2	6.9228E-3
6.8167E+2	6.4256E-3
6.8189E+2	7.7161E-3
6.8212E+2	8.0883E-3
6.8234E+2	6.0272E-3
6.8256E+2	1.0047E-2
6.8278E+2	1.0177E-2
6.8300E+2	7.5431E-3
6.8323E+2	3.2211E-3
6.8345E+2	6.9104E-3
6.8367E+2	7.6450E-3
6.8389E+2	6.5673E-3
6.8412E+2	4.5210E-3
6.8434E+2	6.8538E-3
6.8456E+2	4.6733E-3
6.8478E+2	7.9101E-3
6.8500E+2	6.7954E-3
6.8523E+2	1.1352E-2
6.8545E+2	7.0637E-3
6.8567E+2	4.1089E-3
6.8589E+2	5.8512E-3
6.8611E+2	7.6137E-3
6.8634E+2	8.8994E-3
6.8656E+2	4.5938E-3
6.8678E+2	6.5175E-3
6.8700E+2	9.6302E-3
6.8722E+2	6.3723E-3
6.8745E+2	5.0450E-3
6.8767E+2	7.8695E-3
6.8789E+2	9.0359E-3
6.8811E+2	7.8614E-3
6.8833E+2	6.7577E-3
6.8856E+2	7.1676E-3
6.8878E+2	9.2377E-3
6.8900E+2	9.2776E-3
6.8922E+2	9.8571E-3
6.8944E+2	5.7039E-3
6.8966E+2	1.0983E-2
6.8989E+2	8.3020E-3
6.9011E+2	6.5934E-3
6.9033E+2	9.7519E-3
6.9055E+2	2.5343E-3
6.9077E+2	7.7010E-3
6.9099E+2	3.4768E-3
6.9122E+2	5.3129E-3
6.9144E+2	3.1448E-3
6.9166E+2	5.3342E-3
6.9188E+2	9.7259E-3
6.9210E+2	4.6563E-3
6.9232E+2	4.4760E-3
6.9255E+2	6.9269E-3
6.9277E+2	8.5251E-3
6.9299E+2	6.9070E-3
6.9321E+2	1.2107E-2
6.9343E+2	9.6820E-3
6.9365E+2	1.0294E-2
6.9387E+2	8.1081E-3
6.9410E+2	8.9193E-3
6.9432E+2	9.6478E-3
6.9454E+2	7.3893E-3
6.9476E+2	9.0287E-3
6.9498E+2	9.2780E-3
6.9520E+2	8.5368E-3
6.9542E+2	7.4857E-3
6.9565E+2	1.3484E-2
6.9587E+2	5.9496E-3
6.9609E+2	1.1976E-2
6.9631E+2	5.3154E-3
6.9653E+2	7.7342E-3
6.9675E+2	8.5927E-3
6.9697E+2	9.3640E-3
6.9719E+2	1.1089E-2
6.9742E+2	6.1411E-3
6.9764E+2	7.5194E-3
6.9786E+2	8.5750E-3
6.9808E+2	1.0674E-2
6.9830E+2	3.5779E-3
6.9852E+2	8.5364E-3
6.9874E+2	1.1176E-2
6.9896E+2	8.0143E-3
6.9918E+2	7.3746E-3
6.9941E+2	6.9979E-3
6.9963E+2	1.0214E-2
6.9985E+2	7.7633E-3
7.0007E+2	6.9988E-3
7.0029E+2	1.0955E-2
7.0051E+2	8.4900E-3
7.0073E+2	8.6495E-3
7.0095E+2	8.0869E-3
7.0117E+2	9.4443E-3
7.0139E+2	8.6479E-3
7.0161E+2	8.7069E-3
7.0184E+2	8.4813E-3
7.0206E+2	-6.1092E-3
7.0228E+2	9.4057E-3
7.0250E+2	8.6032E-3
7.0272E+2	9.9763E-3
7.0294E+2	1.0817E-2
7.0316E+2	1.2072E-2
7.0338E+2	9.6483E-3
7.0360E+2	1.1989E-2
7.0382E+2	1.3674E-2
7.0404E+2	1.0402E-2
7.0426E+2	8.8779E-3
7.0448E+2	1.5175E-2
7.0470E+2	9.9070E-3
7.0492E+2	1.2791E-2
7.0515E+2	1.0560E-2
7.0537E+2	1.4433E-2
7.0559E+2	1.2575E-2
7.0581E+2	1.1798E-2
7.0603E+2	1.2305E-2
7.0625E+2	1.1481E-2
7.0647E+2	1.3361E-2
7.0669E+2	1.0457E-2
7.0691E+2	1.2513E-2
7.0713E+2	1.2884E-2
7.0735E+2	1.3015E-2
7.0757E+2	1.4107E-2
7.0779E+2	1.1734E-2
7.0801E+2	1.3359E-2
7.0823E+2	1.4916E-2
7.0845E+2	9.7775E-3
7.0867E+2	1.2872E-2
7.0889E+2	1.0632E-2
7.0911E+2	1.5222E-2
7.0933E+2	1.6108E-2
7.0955E+2	1.4595E-2
7.0977E+2	1.6352E-2
7.0999E+2	1.5184E-2
7.1021E+2	1.4774E-2
