PLQY measurement:
Date: 	16.03.2023 12:11:49
Peak emission wavelength (nm): 776
 PLQY = 	 	6.50E-3
absorded light fraction (%): 89
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.7343E+2	6.8684E-3
6.7365E+2	6.5697E-3
6.7388E+2	7.6634E-3
6.7410E+2	9.0373E-3
6.7432E+2	9.7736E-3
6.7455E+2	7.0098E-3
6.7477E+2	8.5715E-3
6.7499E+2	8.4120E-3
6.7521E+2	5.9180E-3
6.7544E+2	3.4761E-3
6.7566E+2	8.1318E-3
6.7588E+2	6.9769E-3
6.7611E+2	5.6145E-3
6.7633E+2	5.0710E-3
6.7655E+2	8.6147E-3
6.7677E+2	7.4663E-3
6.7700E+2	6.4658E-3
6.7722E+2	1.8715E-3
6.7744E+2	9.5622E-3
6.7766E+2	4.7877E-3
6.7789E+2	5.7504E-3
6.7811E+2	6.2393E-3
6.7833E+2	5.9069E-3
6.7856E+2	9.8376E-3
6.7878E+2	5.1755E-3
6.7900E+2	1.2882E-2
6.7922E+2	7.0912E-3
6.7945E+2	5.8894E-3
6.7967E+2	9.0220E-3
6.7989E+2	9.1273E-3
6.8011E+2	5.4590E-3
6.8034E+2	7.5400E-3
6.8056E+2	7.5703E-3
6.8078E+2	5.6352E-3
6.8100E+2	6.1862E-3
6.8123E+2	8.6112E-3
6.8145E+2	8.9252E-3
6.8167E+2	4.1410E-3
6.8189E+2	6.5751E-3
6.8212E+2	1.0082E-2
6.8234E+2	7.4488E-3
6.8256E+2	8.6280E-3
6.8278E+2	9.0432E-3
6.8300E+2	1.1789E-2
6.8323E+2	7.7419E-3
6.8345E+2	9.5900E-3
6.8367E+2	9.6161E-3
6.8389E+2	9.3799E-3
6.8412E+2	8.8735E-3
6.8434E+2	4.0506E-3
6.8456E+2	6.9119E-3
6.8478E+2	6.0933E-3
6.8500E+2	8.6094E-3
6.8523E+2	9.2630E-3
6.8545E+2	1.0957E-2
6.8567E+2	6.7464E-3
6.8589E+2	8.4856E-3
6.8611E+2	1.0521E-2
6.8634E+2	8.8994E-3
6.8656E+2	6.9390E-3
6.8678E+2	7.2064E-3
6.8700E+2	9.3551E-3
6.8722E+2	1.1179E-2
6.8745E+2	1.0255E-2
6.8767E+2	8.0063E-3
6.8789E+2	1.4641E-2
6.8811E+2	9.6357E-3
6.8833E+2	7.1665E-3
6.8856E+2	9.8878E-3
6.8878E+2	8.4226E-3
6.8900E+2	8.4637E-3
6.8922E+2	1.1888E-2
6.8944E+2	9.6236E-3
6.8966E+2	1.0309E-2
6.8989E+2	1.2076E-2
6.9011E+2	1.0630E-2
6.9033E+2	1.1498E-2
6.9055E+2	1.2993E-2
6.9077E+2	1.0648E-2
6.9099E+2	6.9536E-3
6.9122E+2	1.1720E-2
6.9144E+2	1.1140E-2
6.9166E+2	1.2384E-2
6.9188E+2	1.6236E-2
6.9210E+2	8.5034E-3
6.9232E+2	1.0435E-2
6.9255E+2	1.1025E-2
6.9277E+2	1.1692E-2
6.9299E+2	1.0202E-2
6.9321E+2	1.6187E-2
6.9343E+2	1.1653E-2
6.9365E+2	1.4884E-2
6.9387E+2	1.0204E-2
6.9410E+2	1.2843E-2
6.9432E+2	1.5000E-2
6.9454E+2	6.7377E-3
6.9476E+2	1.0590E-2
6.9498E+2	1.3956E-2
6.9520E+2	1.2818E-2
6.9542E+2	1.3573E-2
6.9565E+2	1.7750E-2
6.9587E+2	1.5629E-2
6.9609E+2	1.4167E-2
6.9631E+2	1.1364E-2
6.9653E+2	1.4800E-2
6.9675E+2	1.6544E-2
6.9697E+2	1.6922E-2
6.9719E+2	1.8891E-2
6.9742E+2	1.4695E-2
6.9764E+2	1.6568E-2
6.9786E+2	1.6717E-2
6.9808E+2	1.9189E-2
6.9830E+2	1.2713E-2
6.9852E+2	1.7022E-2
6.9874E+2	1.7119E-2
6.9896E+2	1.6470E-2
6.9918E+2	1.7712E-2
6.9941E+2	1.5053E-2
6.9963E+2	2.0266E-2
6.9985E+2	1.4912E-2
7.0007E+2	1.7265E-2
7.0029E+2	1.8708E-2
7.0051E+2	1.7604E-2
7.0073E+2	1.6003E-2
7.0095E+2	1.8413E-2
7.0117E+2	2.1250E-2
7.0139E+2	1.9814E-2
7.0161E+2	1.8244E-2
7.0184E+2	2.0845E-2
7.0206E+2	9.3180E-3
7.0228E+2	1.6309E-2
7.0250E+2	2.2634E-2
7.0272E+2	2.2508E-2
7.0294E+2	2.1610E-2
7.0316E+2	2.2111E-2
7.0338E+2	2.0899E-2
7.0360E+2	2.4321E-2
7.0382E+2	2.4278E-2
7.0404E+2	2.0256E-2
7.0426E+2	2.2480E-2
7.0448E+2	2.4880E-2
7.0470E+2	2.7953E-2
7.0492E+2	2.7420E-2
7.0515E+2	2.3594E-2
7.0537E+2	2.6360E-2
7.0559E+2	2.6052E-2
7.0581E+2	2.7897E-2
7.0603E+2	2.8375E-2
7.0625E+2	2.5128E-2
7.0647E+2	2.7344E-2
7.0669E+2	2.9317E-2
7.0691E+2	2.8006E-2
7.0713E+2	2.8349E-2
7.0735E+2	3.3560E-2
7.0757E+2	3.2601E-2
7.0779E+2	3.2219E-2
7.0801E+2	3.4047E-2
7.0823E+2	3.5804E-2
7.0845E+2	3.1924E-2
7.0867E+2	3.4993E-2
7.0889E+2	3.0838E-2
7.0911E+2	3.5627E-2
