PLQY measurement:
Date: 	22.03.2023 16:27:08
Peak emission wavelength (nm): 776
 PLQY = 	 	1.43E-2
absorded light fraction (%): 89
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.5149E+2	2.1453E-2
6.5172E+2	1.8085E-2
6.5194E+2	1.8569E-2
6.5217E+2	2.2414E-2
6.5239E+2	1.8172E-2
6.5262E+2	2.5951E-2
6.5284E+2	1.7562E-2
6.5307E+2	1.5740E-2
6.5329E+2	1.6657E-2
6.5352E+2	2.1186E-2
6.5374E+2	2.0733E-2
6.5396E+2	1.5916E-2
6.5419E+2	1.5794E-2
6.5441E+2	2.0762E-2
6.5464E+2	1.7307E-2
6.5486E+2	2.1344E-2
6.5509E+2	1.5733E-2
6.5531E+2	1.8755E-2
6.5554E+2	1.2232E-2
6.5576E+2	1.9222E-2
6.5598E+2	1.7854E-2
6.5621E+2	1.7419E-2
6.5643E+2	2.0990E-2
6.5666E+2	1.7276E-2
6.5688E+2	2.0390E-2
6.5711E+2	1.8161E-2
6.5733E+2	2.1321E-2
6.5755E+2	1.9263E-2
6.5778E+2	2.0655E-2
6.5800E+2	1.9650E-2
6.5823E+2	2.0825E-2
6.5845E+2	1.4776E-2
6.5867E+2	1.3889E-2
6.5890E+2	1.7594E-2
6.5912E+2	2.1101E-2
6.5935E+2	1.4854E-2
6.5957E+2	1.9850E-2
6.5980E+2	1.9911E-2
6.6002E+2	1.8919E-2
6.6024E+2	1.4500E-2
6.6047E+2	1.7269E-2
6.6069E+2	1.8983E-2
6.6092E+2	1.7652E-2
6.6114E+2	1.3443E-2
6.6136E+2	1.8414E-2
6.6159E+2	2.2446E-2
6.6181E+2	1.7808E-2
6.6204E+2	1.9070E-2
6.6226E+2	1.7487E-2
6.6248E+2	2.0077E-2
6.6271E+2	1.6594E-2
6.6293E+2	1.9362E-2
6.6315E+2	1.4704E-2
6.6338E+2	1.6714E-2
6.6360E+2	2.1609E-2
6.6383E+2	1.6434E-2
6.6405E+2	1.8664E-2
6.6427E+2	1.6170E-2
6.6450E+2	2.2409E-2
6.6472E+2	2.0157E-2
6.6494E+2	2.1053E-2
6.6517E+2	1.6504E-2
6.6539E+2	1.6581E-2
6.6562E+2	2.0611E-2
6.6584E+2	1.3292E-2
6.6606E+2	1.8266E-2
6.6629E+2	2.0089E-2
6.6651E+2	2.5596E-2
6.6673E+2	1.6380E-2
6.6696E+2	2.0543E-2
6.6718E+2	1.6571E-2
6.6740E+2	1.5788E-2
6.6763E+2	2.3461E-2
6.6785E+2	1.6458E-2
6.6807E+2	1.9877E-2
6.6830E+2	1.6571E-2
6.6852E+2	1.7262E-2
6.6874E+2	1.8077E-2
6.6897E+2	1.5177E-2
6.6919E+2	1.7932E-2
6.6941E+2	1.8853E-2
6.6964E+2	2.3293E-2
6.6986E+2	1.8991E-2
6.7008E+2	1.8427E-2
6.7031E+2	1.7224E-2
6.7053E+2	2.1964E-2
6.7075E+2	1.0925E-2
6.7098E+2	1.7299E-2
6.7120E+2	1.7903E-2
6.7142E+2	1.6001E-2
6.7165E+2	1.4840E-2
6.7187E+2	1.8056E-2
6.7209E+2	1.8494E-2
6.7232E+2	1.7489E-2
6.7254E+2	2.0381E-2
6.7276E+2	2.2657E-2
6.7298E+2	1.8912E-2
6.7321E+2	1.8731E-2
6.7343E+2	1.3601E-2
6.7365E+2	1.4076E-2
6.7388E+2	1.9566E-2
6.7410E+2	1.7156E-2
6.7432E+2	1.8254E-2
6.7455E+2	1.6346E-2
6.7477E+2	2.0320E-2
6.7499E+2	2.0057E-2
6.7521E+2	2.0011E-2
6.7544E+2	1.6515E-2
6.7566E+2	1.4372E-2
6.7588E+2	1.1351E-2
6.7611E+2	1.8180E-2
6.7633E+2	1.6607E-2
6.7655E+2	1.8932E-2
6.7677E+2	1.8895E-2
6.7700E+2	1.8128E-2
6.7722E+2	2.0101E-2
6.7744E+2	2.2037E-2
6.7766E+2	1.5112E-2
6.7789E+2	1.7031E-2
6.7811E+2	1.8762E-2
6.7833E+2	2.2136E-2
6.7856E+2	1.4289E-2
6.7878E+2	1.7757E-2
6.7900E+2	1.8137E-2
6.7922E+2	2.1826E-2
6.7945E+2	1.7915E-2
6.7967E+2	1.6755E-2
6.7989E+2	1.6504E-2
6.8011E+2	2.4205E-2
6.8034E+2	2.2505E-2
6.8056E+2	1.9688E-2
6.8078E+2	1.9594E-2
6.8100E+2	2.1056E-2
6.8123E+2	1.8655E-2
6.8145E+2	2.1984E-2
6.8167E+2	2.5331E-2
6.8189E+2	2.1437E-2
6.8212E+2	2.4607E-2
6.8234E+2	1.7726E-2
6.8256E+2	2.3486E-2
6.8278E+2	2.5656E-2
6.8300E+2	1.7407E-2
6.8323E+2	2.3805E-2
6.8345E+2	2.1493E-2
6.8367E+2	1.8796E-2
6.8389E+2	1.8971E-2
6.8412E+2	1.8674E-2
6.8434E+2	1.6791E-2
6.8456E+2	2.0834E-2
6.8478E+2	2.1369E-2
6.8500E+2	2.3275E-2
6.8523E+2	2.1618E-2
6.8545E+2	2.2707E-2
6.8567E+2	1.9073E-2
6.8589E+2	2.2171E-2
6.8611E+2	2.3049E-2
6.8634E+2	2.3782E-2
6.8656E+2	2.4707E-2
6.8678E+2	2.2970E-2
6.8700E+2	2.6318E-2
6.8722E+2	1.9886E-2
6.8745E+2	2.6884E-2
6.8767E+2	2.2281E-2
6.8789E+2	1.9576E-2
6.8811E+2	2.2192E-2
6.8833E+2	2.0328E-2
6.8856E+2	2.4182E-2
6.8878E+2	2.7537E-2
6.8900E+2	2.6748E-2
6.8922E+2	2.4061E-2
6.8944E+2	2.7154E-2
6.8966E+2	2.4652E-2
6.8989E+2	2.5122E-2
6.9011E+2	2.3925E-2
6.9033E+2	2.5280E-2
6.9055E+2	2.3868E-2
6.9077E+2	2.4509E-2
6.9099E+2	2.8496E-2
6.9122E+2	2.3948E-2
6.9144E+2	2.8450E-2
6.9166E+2	2.5767E-2
6.9188E+2	2.8885E-2
6.9210E+2	3.1613E-2
6.9232E+2	2.2698E-2
6.9255E+2	2.2565E-2
6.9277E+2	2.4467E-2
6.9299E+2	2.8643E-2
6.9321E+2	2.8992E-2
6.9343E+2	3.3696E-2
6.9365E+2	2.6241E-2
6.9387E+2	3.6899E-2
6.9410E+2	2.9387E-2
6.9432E+2	2.7781E-2
6.9454E+2	2.7811E-2
6.9476E+2	3.0208E-2
6.9498E+2	3.3253E-2
6.9520E+2	2.9139E-2
6.9542E+2	3.0279E-2
6.9565E+2	3.2993E-2
6.9587E+2	3.2988E-2
6.9609E+2	3.3516E-2
6.9631E+2	3.5882E-2
6.9653E+2	3.5177E-2
6.9675E+2	3.2960E-2
6.9697E+2	3.3306E-2
6.9719E+2	3.7794E-2
6.9742E+2	3.3157E-2
6.9764E+2	2.8115E-2
6.9786E+2	3.3219E-2
6.9808E+2	3.3142E-2
6.9830E+2	3.2544E-2
6.9852E+2	3.9440E-2
6.9874E+2	3.4996E-2
6.9896E+2	3.6311E-2
6.9918E+2	3.5272E-2
6.9941E+2	3.8388E-2
6.9963E+2	3.9991E-2
6.9985E+2	3.7851E-2
7.0007E+2	4.0152E-2
7.0029E+2	3.9142E-2
7.0051E+2	4.0440E-2
7.0073E+2	3.7116E-2
7.0095E+2	4.1019E-2
7.0117E+2	4.5755E-2
7.0139E+2	4.6279E-2
7.0161E+2	4.1379E-2
7.0184E+2	3.7251E-2
7.0206E+2	3.6260E-2
7.0228E+2	4.2307E-2
7.0250E+2	4.2610E-2
7.0272E+2	4.5876E-2
7.0294E+2	4.5243E-2
7.0316E+2	4.6205E-2
7.0338E+2	4.5111E-2
7.0360E+2	5.2683E-2
7.0382E+2	4.6093E-2
7.0404E+2	5.0026E-2
7.0426E+2	5.2879E-2
7.0448E+2	4.5477E-2
7.0470E+2	5.1533E-2
7.0492E+2	5.3933E-2
7.0515E+2	5.1387E-2
7.0537E+2	4.7311E-2
7.0559E+2	4.8927E-2
7.0581E+2	5.3066E-2
7.0603E+2	5.1905E-2
7.0625E+2	5.8696E-2
7.0647E+2	5.4807E-2
7.0669E+2	5.2486E-2
7.0691E+2	5.9505E-2
7.0713E+2	5.5676E-2
7.0735E+2	5.9365E-2
7.0757E+2	5.7094E-2
7.0779E+2	5.8862E-2
7.0801E+2	5.7206E-2
7.0823E+2	5.8875E-2
7.0845E+2	6.3542E-2
7.0867E+2	6.2879E-2
7.0889E+2	6.6951E-2
7.0911E+2	6.6809E-2
7.0933E+2	7.0343E-2
7.0955E+2	6.9599E-2
7.0977E+2	6.8688E-2
7.0999E+2	7.0585E-2
7.1021E+2	7.1263E-2
7.1043E+2	7.2449E-2
7.1065E+2	7.1289E-2
7.1087E+2	7.3196E-2
7.1109E+2	7.2469E-2
7.1131E+2	7.4233E-2
7.1153E+2	7.7960E-2
7.1175E+2	8.0732E-2
7.1197E+2	8.0430E-2
7.1219E+2	8.3480E-2
7.1241E+2	8.5404E-2
7.1263E+2	8.1482E-2
7.1285E+2	8.7361E-2
7.1307E+2	8.6859E-2
7.1329E+2	9.1876E-2
7.1351E+2	9.2678E-2
7.1373E+2	9.4112E-2
7.1395E+2	9.8608E-2
7.1417E+2	9.5926E-2
7.1439E+2	9.6611E-2
7.1461E+2	9.8377E-2
7.1483E+2	9.3514E-2
7.1505E+2	9.8421E-2
7.1527E+2	1.0003E-1
7.1549E+2	1.0113E-1
7.1571E+2	1.0666E-1
7.1593E+2	1.0589E-1
7.1615E+2	1.1699E-1
7.1637E+2	1.0863E-1
7.1659E+2	1.1419E-1
7.1681E+2	1.1425E-1
7.1703E+2	1.1123E-1
7.1725E+2	1.2134E-1
7.1747E+2	1.1997E-1
7.1769E+2	1.2650E-1
7.1791E+2	1.2244E-1
7.1813E+2	1.3160E-1
7.1835E+2	1.2841E-1
7.1857E+2	1.2455E-1
7.1879E+2	1.3575E-1
7.1901E+2	1.4094E-1
7.1923E+2	1.3566E-1
7.1944E+2	1.3771E-1
7.1966E+2	1.3682E-1
7.1988E+2	1.4906E-1
7.2010E+2	1.4416E-1
7.2032E+2	1.4584E-1
7.2054E+2	1.4470E-1
7.2076E+2	1.5451E-1
7.2098E+2	1.5152E-1
7.2120E+2	1.5262E-1
7.2142E+2	1.5911E-1
7.2164E+2	1.5827E-1
7.2186E+2	1.6374E-1
7.2208E+2	1.6514E-1
7.2230E+2	1.6386E-1
7.2252E+2	1.7307E-1
7.2273E+2	1.6386E-1
7.2295E+2	1.7670E-1
7.2317E+2	1.8580E-1
7.2339E+2	1.9225E-1
7.2361E+2	1.8934E-1
7.2383E+2	1.9196E-1
7.2405E+2	2.0047E-1
7.2427E+2	1.9889E-1
7.2449E+2	2.0207E-1
7.2471E+2	2.0392E-1
7.2493E+2	2.1051E-1
7.2514E+2	2.0905E-1
7.2536E+2	2.1145E-1
7.2558E+2	2.0864E-1
7.2580E+2	2.2635E-1
7.2602E+2	2.2372E-1
7.2624E+2	2.2590E-1
7.2646E+2	2.2727E-1
7.2668E+2	2.3135E-1
7.2690E+2	2.3696E-1
7.2711E+2	2.4356E-1
7.2733E+2	2.3566E-1
7.2755E+2	2.5153E-1
7.2777E+2	2.5616E-1
7.2799E+2	2.5058E-1
7.2821E+2	2.6150E-1
7.2843E+2	2.6618E-1
7.2865E+2	2.6991E-1
7.2886E+2	2.6540E-1
7.2908E+2	2.7780E-1
7.2930E+2	2.8107E-1
7.2952E+2	2.8386E-1
7.2974E+2	2.8030E-1
7.2996E+2	2.9147E-1
7.3018E+2	3.0525E-1
7.3039E+2	3.0427E-1
7.3061E+2	3.1020E-1
7.3083E+2	3.0791E-1
7.3105E+2	3.1407E-1
7.3127E+2	3.2366E-1
7.3149E+2	3.3445E-1
7.3171E+2	3.3935E-1
7.3192E+2	3.4698E-1
7.3214E+2	3.5139E-1
7.3236E+2	3.5954E-1
7.3258E+2	3.6586E-1
7.3280E+2	3.6727E-1
