PLQY measurement:
Date: 	12.04.2023 13:03:45
Peak emission wavelength (nm): 776
 PLQY = 	 	1.53E-2
absorded light fraction (%): 86
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.7588E+2	3.7488E-3
6.7611E+2	2.9706E-3
6.7633E+2	1.2752E-3
6.7655E+2	5.8467E-3
6.7677E+2	-3.4005E-4
6.7700E+2	3.7791E-3
6.7722E+2	-1.2673E-3
6.7744E+2	2.5156E-3
6.7766E+2	-9.2523E-4
6.7789E+2	3.7700E-3
6.7811E+2	1.9333E-3
6.7833E+2	-8.1877E-4
6.7856E+2	-1.7223E-3
6.7878E+2	1.6183E-3
6.7900E+2	5.7207E-3
6.7922E+2	-5.8125E-5
6.7945E+2	6.5712E-3
6.7967E+2	1.4482E-4
6.7989E+2	3.0087E-3
6.8011E+2	3.1772E-3
6.8034E+2	1.2240E-2
6.8056E+2	3.0799E-3
6.8078E+2	6.0521E-3
6.8100E+2	5.2963E-3
6.8123E+2	1.0173E-3
6.8145E+2	3.1181E-3
6.8167E+2	3.7411E-3
6.8189E+2	1.1125E-3
6.8212E+2	-2.2357E-3
6.8234E+2	-1.1372E-3
6.8256E+2	-3.9450E-3
6.8278E+2	2.1261E-3
6.8300E+2	9.3687E-3
6.8323E+2	7.4876E-3
6.8345E+2	2.0731E-3
6.8367E+2	3.4072E-3
6.8389E+2	9.2392E-3
6.8412E+2	5.4617E-3
6.8434E+2	1.2614E-3
6.8456E+2	5.1070E-3
6.8478E+2	4.3324E-4
6.8500E+2	1.7302E-3
6.8523E+2	2.0197E-3
6.8545E+2	1.1819E-3
6.8567E+2	-3.8035E-3
6.8589E+2	5.3936E-3
6.8611E+2	-1.6058E-3
6.8634E+2	1.8379E-3
6.8656E+2	3.5316E-3
6.8678E+2	4.5884E-3
6.8700E+2	1.9536E-3
6.8722E+2	5.0814E-3
6.8745E+2	4.6063E-3
6.8767E+2	7.7189E-3
6.8789E+2	5.8781E-4
6.8811E+2	-6.8242E-4
6.8833E+2	2.7794E-3
6.8856E+2	5.5355E-3
6.8878E+2	4.8634E-3
6.8900E+2	1.1665E-3
6.8922E+2	4.8744E-3
6.8944E+2	5.9201E-3
6.8966E+2	2.2264E-3
6.8989E+2	5.8626E-3
6.9011E+2	6.2301E-3
6.9033E+2	5.2789E-3
6.9055E+2	6.7044E-3
6.9077E+2	8.0359E-4
6.9099E+2	2.0727E-3
6.9122E+2	4.9257E-3
6.9144E+2	2.7850E-3
6.9166E+2	4.1237E-3
6.9188E+2	8.3707E-4
6.9210E+2	1.7776E-3
6.9232E+2	7.5218E-3
6.9255E+2	2.7232E-3
6.9277E+2	3.0088E-3
6.9299E+2	4.3366E-3
6.9321E+2	4.8298E-3
6.9343E+2	5.9905E-3
6.9365E+2	5.1538E-3
6.9387E+2	8.1605E-3
6.9410E+2	5.0089E-3
6.9432E+2	5.7051E-3
6.9454E+2	5.6430E-3
6.9476E+2	3.6687E-3
6.9498E+2	4.5090E-3
6.9520E+2	3.0359E-3
6.9542E+2	3.1082E-3
6.9565E+2	6.4382E-3
6.9587E+2	6.0271E-3
6.9609E+2	8.1212E-3
6.9631E+2	2.7800E-3
6.9653E+2	7.5158E-3
6.9675E+2	5.6686E-3
6.9697E+2	7.4297E-3
6.9719E+2	4.1823E-3
6.9742E+2	7.0987E-3
6.9764E+2	3.4666E-3
6.9786E+2	7.3028E-3
6.9808E+2	-5.2101E-4
6.9830E+2	3.1339E-3
6.9852E+2	5.6487E-3
6.9874E+2	7.0800E-3
6.9896E+2	4.9727E-3
6.9918E+2	8.4713E-3
6.9941E+2	3.7003E-3
6.9963E+2	1.0529E-2
6.9985E+2	4.2391E-3
7.0007E+2	9.0521E-3
7.0029E+2	3.5265E-3
7.0051E+2	6.7296E-3
7.0073E+2	4.2001E-3
7.0095E+2	1.3312E-3
7.0117E+2	5.1446E-3
7.0139E+2	9.1193E-3
7.0161E+2	1.2224E-2
7.0184E+2	5.0937E-3
7.0206E+2	8.1579E-3
7.0228E+2	7.0635E-3
7.0250E+2	9.6493E-3
7.0272E+2	6.6836E-3
7.0294E+2	4.4887E-3
7.0316E+2	6.1582E-3
7.0338E+2	1.1006E-2
7.0360E+2	9.8894E-3
7.0382E+2	8.3728E-3
7.0404E+2	7.6280E-3
7.0426E+2	1.1805E-2
7.0448E+2	8.7461E-3
7.0470E+2	9.9675E-3
7.0492E+2	8.5837E-3
7.0515E+2	1.4349E-2
7.0537E+2	4.9877E-3
7.0559E+2	7.2320E-3
7.0581E+2	6.3074E-3
7.0603E+2	9.7501E-3
7.0625E+2	6.7639E-3
7.0647E+2	7.3856E-3
7.0669E+2	8.0573E-3
7.0691E+2	1.3467E-2
7.0713E+2	1.1147E-2
7.0735E+2	1.5236E-2
7.0757E+2	6.8048E-3
7.0779E+2	1.1379E-2
7.0801E+2	1.1928E-2
7.0823E+2	1.0220E-2
7.0845E+2	7.6217E-3
7.0867E+2	1.2602E-2
7.0889E+2	1.4227E-2
7.0911E+2	1.7849E-2
7.0933E+2	1.1776E-2
7.0955E+2	1.3158E-2
7.0977E+2	1.6095E-2
7.0999E+2	1.2679E-2
7.1021E+2	9.2714E-3
7.1043E+2	1.3830E-2
7.1065E+2	1.3504E-2
7.1087E+2	1.5769E-2
7.1109E+2	1.3028E-2
7.1131E+2	1.8094E-2
7.1153E+2	1.6944E-2
7.1175E+2	1.4856E-2
7.1197E+2	1.4012E-2
7.1219E+2	1.3818E-2
7.1241E+2	1.5362E-2
7.1263E+2	1.5826E-2
7.1285E+2	1.5068E-2
7.1307E+2	1.2840E-2
7.1329E+2	1.5254E-2
7.1351E+2	1.1582E-2
7.1373E+2	1.6639E-2
7.1395E+2	1.5829E-2
7.1417E+2	1.8466E-2
7.1439E+2	2.1394E-2
7.1461E+2	1.5961E-2
7.1483E+2	1.8440E-2
7.1505E+2	1.7969E-2
7.1527E+2	2.2343E-2
7.1549E+2	1.8457E-2
7.1571E+2	2.3140E-2
7.1593E+2	1.9173E-2
7.1615E+2	1.9484E-2
7.1637E+2	1.8215E-2
7.1659E+2	1.9497E-2
7.1681E+2	2.0161E-2
7.1703E+2	2.4750E-2
7.1725E+2	2.0553E-2
7.1747E+2	2.1136E-2
7.1769E+2	2.1033E-2
7.1791E+2	2.4056E-2
7.1813E+2	2.3575E-2
7.1835E+2	2.2218E-2
7.1857E+2	2.0266E-2
7.1879E+2	2.1411E-2
7.1901E+2	2.3929E-2
7.1923E+2	2.5476E-2
7.1944E+2	1.9997E-2
7.1966E+2	2.2750E-2
7.1988E+2	2.8228E-2
7.2010E+2	2.5338E-2
7.2032E+2	2.9602E-2
7.2054E+2	2.9043E-2
7.2076E+2	2.9563E-2
7.2098E+2	2.5809E-2
7.2120E+2	2.9342E-2
7.2142E+2	3.2708E-2
7.2164E+2	3.1035E-2
7.2186E+2	2.8066E-2
7.2208E+2	2.9260E-2
7.2230E+2	2.7233E-2
7.2252E+2	2.9959E-2
7.2273E+2	3.1328E-2
