Raw data USB2000:
Date: 	03.05.2023 09:13:52
Correlation factor: 1.00E+0
 integration time  = 	 	1.00E+1
wavelength	excitation	emission		dark	calibration factors
3.6455E+2	1.0352E+2	1.0198E+2	1.0316E+2	1.0939E+2
3.6492E+2	1.0348E+2	1.0232E+2	1.0328E+2	1.0347E+2
3.6530E+2	1.0344E+2	1.0206E+2	1.0352E+2	9.7774E+1
3.6567E+2	1.0352E+2	1.0210E+2	1.0348E+2	9.2328E+1
3.6605E+2	1.0350E+2	1.0214E+2	1.0368E+2	8.5762E+1
3.6643E+2	1.0378E+2	1.0224E+2	1.0388E+2	8.0823E+1
3.6680E+2	1.0378E+2	1.0230E+2	1.0354E+2	7.6111E+1
3.6718E+2	1.0394E+2	1.0246E+2	1.0382E+2	7.1634E+1
3.6756E+2	1.0358E+2	1.0232E+2	1.0364E+2	6.7379E+1
3.6793E+2	1.0352E+2	1.0212E+2	1.0340E+2	6.2292E+1
3.6831E+2	1.0398E+2	1.0248E+2	1.0380E+2	5.8508E+1
3.6868E+2	1.0418E+2	1.0274E+2	1.0404E+2	5.4936E+1
3.6906E+2	1.0398E+2	1.0292E+2	1.0376E+2	5.1566E+1
3.6944E+2	1.0374E+2	1.0264E+2	1.0384E+2	4.7568E+1
3.6981E+2	1.0384E+2	1.0276E+2	1.0378E+2	4.4614E+1
3.7019E+2	1.0380E+2	1.0296E+2	1.0406E+2	4.1841E+1
3.7056E+2	1.0428E+2	1.0282E+2	1.0426E+2	3.9245E+1
3.7094E+2	1.0446E+2	1.0284E+2	1.0394E+2	3.6184E+1
3.7132E+2	1.0468E+2	1.0290E+2	1.0410E+2	3.3936E+1
3.7169E+2	1.0432E+2	1.0306E+2	1.0424E+2	3.1838E+1
3.7207E+2	1.0418E+2	1.0270E+2	1.0402E+2	2.9885E+1
3.7244E+2	1.0468E+2	1.0260E+2	1.0424E+2	2.7596E+1
3.7282E+2	1.0410E+2	1.0274E+2	1.0450E+2	2.5925E+1
3.7319E+2	1.0424E+2	1.0318E+2	1.0462E+2	2.4371E+1
3.7357E+2	1.0418E+2	1.0306E+2	1.0454E+2	2.2933E+1
3.7395E+2	1.0416E+2	1.0330E+2	1.0454E+2	2.1256E+1
3.7432E+2	1.0396E+2	1.0358E+2	1.0488E+2	2.0036E+1
3.7470E+2	1.0426E+2	1.0378E+2	1.0470E+2	1.8907E+1
3.7507E+2	1.0484E+2	1.0366E+2	1.0476E+2	1.7865E+1
3.7545E+2	1.0472E+2	1.0374E+2	1.0454E+2	1.6655E+1
3.7582E+2	1.0500E+2	1.0362E+2	1.0460E+2	1.5778E+1
3.7620E+2	1.0498E+2	1.0308E+2	1.0464E+2	1.4967E+1
3.7657E+2	1.0482E+2	1.0318E+2	1.0478E+2	1.4221E+1
3.7695E+2	1.0524E+2	1.0364E+2	1.0508E+2	1.3356E+1
3.7732E+2	1.0516E+2	1.0342E+2	1.0480E+2	1.2730E+1
3.7770E+2	1.0472E+2	1.0328E+2	1.0504E+2	1.2151E+1
3.7807E+2	1.0470E+2	1.0354E+2	1.0510E+2	1.1620E+1
3.7845E+2	1.0524E+2	1.0386E+2	1.0534E+2	1.1002E+1
3.7882E+2	1.0546E+2	1.0376E+2	1.0556E+2	1.0555E+1
3.7920E+2	1.0524E+2	1.0382E+2	1.0538E+2	1.0141E+1
3.7957E+2	1.0554E+2	1.0394E+2	1.0536E+2	9.7603E+0
3.7995E+2	1.0546E+2	1.0410E+2	1.0512E+2	9.3166E+0
3.8032E+2	1.0554E+2	1.0358E+2	1.0528E+2	8.9942E+0
3.8069E+2	1.0544E+2	1.0382E+2	1.0534E+2	8.6951E+0
3.8107E+2	1.0516E+2	1.0412E+2	1.0522E+2	8.4181E+0
3.8144E+2	1.0514E+2	1.0420E+2	1.0516E+2	8.0939E+0
3.8182E+2	1.0558E+2	1.0410E+2	1.0530E+2	7.8570E+0
3.8219E+2	1.0542E+2	1.0402E+2	1.0558E+2	7.6361E+0
3.8257E+2	1.0566E+2	1.0392E+2	1.0548E+2	7.4301E+0
3.8294E+2	1.0546E+2	1.0426E+2	1.0568E+2	7.1871E+0
3.8332E+2	1.0560E+2	1.0406E+2	1.0562E+2	7.0083E+0
3.8369E+2	1.0560E+2	1.0412E+2	1.0546E+2	6.8404E+0
3.8406E+2	1.0566E+2	1.0440E+2	1.0560E+2	6.6826E+0
3.8444E+2	1.0532E+2	1.0424E+2	1.0546E+2	6.4948E+0
3.8481E+2	1.0560E+2	1.0442E+2	1.0566E+2	6.3555E+0
3.8519E+2	1.0568E+2	1.0434E+2	1.0598E+2	6.2237E+0
3.8556E+2	1.0564E+2	1.0426E+2	1.0608E+2	6.0988E+0
3.8593E+2	1.0574E+2	1.0434E+2	1.0576E+2	5.9489E+0
3.8631E+2	1.0542E+2	1.0426E+2	1.0574E+2	5.8369E+0
3.8668E+2	1.0570E+2	1.0474E+2	1.0574E+2	5.7302E+0
3.8706E+2	1.0582E+2	1.0450E+2	1.0554E+2	5.6283E+0
3.8743E+2	1.0598E+2	1.0426E+2	1.0538E+2	5.5051E+0
3.8780E+2	1.0570E+2	1.0446E+2	1.0564E+2	5.4124E+0
3.8818E+2	1.0584E+2	1.0436E+2	1.0528E+2	5.3236E+0
3.8855E+2	1.0570E+2	1.0436E+2	1.0550E+2	5.2383E+0
3.8892E+2	1.0562E+2	1.0476E+2	1.0600E+2	5.1345E+0
3.8930E+2	1.0572E+2	1.0448E+2	1.0602E+2	5.0561E+0
3.8967E+2	1.0578E+2	1.0444E+2	1.0578E+2	4.9806E+0
3.9004E+2	1.0596E+2	1.0446E+2	1.0576E+2	4.8886E+0
3.9042E+2	1.0582E+2	1.0464E+2	1.0610E+2	4.8188E+0
3.9079E+2	1.0586E+2	1.0468E+2	1.0640E+2	4.7513E+0
3.9116E+2	1.0594E+2	1.0480E+2	1.0644E+2	4.6861E+0
3.9154E+2	1.0580E+2	1.0474E+2	1.0642E+2	4.6064E+0
3.9191E+2	1.0576E+2	1.0510E+2	1.0592E+2	4.5458E+0
3.9228E+2	1.0576E+2	1.0474E+2	1.0596E+2	4.4871E+0
3.9266E+2	1.0586E+2	1.0508E+2	1.0596E+2	4.4302E+0
3.9303E+2	1.0634E+2	1.0520E+2	1.0594E+2	4.3605E+0
3.9340E+2	1.0630E+2	1.0500E+2	1.0562E+2	4.3073E+0
3.9377E+2	1.0596E+2	1.0502E+2	1.0610E+2	4.2558E+0
3.9415E+2	1.0564E+2	1.0510E+2	1.0602E+2	4.2059E+0
3.9452E+2	1.0602E+2	1.0490E+2	1.0632E+2	4.1444E+0
3.9489E+2	1.0598E+2	1.0506E+2	1.0586E+2	4.0976E+0
3.9527E+2	1.0604E+2	1.0508E+2	1.0608E+2	4.0522E+0
