PLQY measurement:
Date: 	29.03.2023 10:43:16
Peak emission wavelength (nm): 771
 PLQY = 	 	2.15E-3
absorded light fraction (%): 88
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.8456E+2	8.0313E-3
6.8478E+2	2.8091E-3
6.8500E+2	4.0605E-3
6.8523E+2	5.2792E-3
6.8545E+2	3.3650E-3
6.8567E+2	7.3572E-4
6.8589E+2	4.3398E-3
6.8611E+2	4.5406E-3
6.8634E+2	7.0062E-3
6.8656E+2	2.9522E-3
6.8678E+2	2.0944E-3
6.8700E+2	4.0034E-3
6.8722E+2	8.8718E-3
6.8745E+2	4.5652E-3
6.8767E+2	4.9270E-3
6.8789E+2	6.8350E-3
6.8811E+2	6.0189E-3
6.8833E+2	4.4552E-3
6.8856E+2	4.3522E-3
6.8878E+2	5.1758E-3
6.8900E+2	6.1308E-3
6.8922E+2	6.8241E-3
6.8944E+2	1.0232E-2
6.8966E+2	7.6641E-3
6.8989E+2	5.2561E-4
6.9011E+2	3.7004E-3
6.9033E+2	4.5939E-3
6.9055E+2	6.5301E-3
6.9077E+2	4.0715E-3
6.9099E+2	7.6757E-3
6.9122E+2	4.7789E-3
6.9144E+2	3.0648E-3
6.9166E+2	2.6605E-3
6.9188E+2	3.3881E-3
6.9210E+2	5.3329E-3
6.9232E+2	1.1521E-3
6.9255E+2	3.8997E-3
6.9277E+2	6.2288E-3
6.9299E+2	2.3067E-3
6.9321E+2	3.7506E-3
6.9343E+2	4.9395E-3
6.9365E+2	5.5603E-3
6.9387E+2	2.2268E-3
6.9410E+2	7.7946E-3
6.9432E+2	1.6580E-3
6.9454E+2	5.7081E-3
6.9476E+2	5.0477E-3
6.9498E+2	7.8616E-3
6.9520E+2	6.9929E-3
6.9542E+2	2.4348E-3
6.9565E+2	8.7395E-3
6.9587E+2	6.7369E-3
6.9609E+2	1.9594E-3
6.9631E+2	5.0194E-3
6.9653E+2	8.1967E-3
6.9675E+2	5.2069E-3
6.9697E+2	3.2025E-3
6.9719E+2	4.7706E-3
6.9742E+2	9.6521E-3
6.9764E+2	4.8430E-4
6.9786E+2	5.3689E-3
6.9808E+2	4.9814E-3
6.9830E+2	8.5895E-3
6.9852E+2	9.7522E-4
6.9874E+2	7.8133E-3
6.9896E+2	7.8629E-3
6.9918E+2	1.0740E-2
6.9941E+2	5.4876E-3
6.9963E+2	6.1814E-3
6.9985E+2	6.5718E-3
7.0007E+2	3.4430E-3
7.0029E+2	8.1160E-3
7.0051E+2	8.0905E-3
7.0073E+2	4.1129E-3
7.0095E+2	4.8148E-3
7.0117E+2	7.8785E-3
7.0139E+2	4.0200E-3
7.0161E+2	8.2486E-3
7.0184E+2	7.2079E-3
7.0206E+2	6.4300E-3
7.0228E+2	7.1991E-3
7.0250E+2	8.8862E-3
7.0272E+2	7.5682E-3
7.0294E+2	7.3218E-3
7.0316E+2	4.9217E-3
7.0338E+2	3.6319E-3
7.0360E+2	7.0935E-3
7.0382E+2	5.7647E-3
7.0404E+2	-1.3504E-3
7.0426E+2	7.2019E-3
7.0448E+2	3.2267E-3
7.0470E+2	5.9587E-3
7.0492E+2	2.6235E-3
7.0515E+2	6.6014E-3
7.0537E+2	5.9033E-3
7.0559E+2	6.8229E-3
7.0581E+2	3.7964E-3
7.0603E+2	6.3801E-3
7.0625E+2	2.9570E-3
7.0647E+2	1.2070E-3
7.0669E+2	1.5876E-3
7.0691E+2	2.2882E-3
7.0713E+2	7.4591E-3
7.0735E+2	3.4201E-3
7.0757E+2	4.9791E-3
7.0779E+2	6.4060E-3
7.0801E+2	5.5445E-3
7.0823E+2	5.6999E-3
7.0845E+2	6.8325E-3
7.0867E+2	7.7775E-3
7.0889E+2	6.3203E-3
7.0911E+2	4.2452E-3
7.0933E+2	7.6676E-3
7.0955E+2	4.6041E-3
7.0977E+2	4.9955E-3
7.0999E+2	6.0015E-3
7.1021E+2	6.5493E-3
7.1043E+2	8.7556E-3
7.1065E+2	7.7897E-3
7.1087E+2	5.4301E-3
7.1109E+2	5.4216E-3
7.1131E+2	6.1043E-3
7.1153E+2	4.4118E-3
7.1175E+2	8.5090E-3
7.1197E+2	6.8106E-3
7.1219E+2	8.3710E-3
7.1241E+2	1.1103E-2
7.1263E+2	6.0903E-3
7.1285E+2	5.4864E-3
7.1307E+2	7.8952E-3
7.1329E+2	7.7805E-3
7.1351E+2	8.1755E-3
7.1373E+2	8.3423E-3
7.1395E+2	7.4111E-3
7.1417E+2	7.9900E-3
7.1439E+2	8.1242E-3
7.1461E+2	8.5153E-3
7.1483E+2	1.2267E-2
7.1505E+2	6.6220E-3
7.1527E+2	7.1299E-3
7.1549E+2	1.2906E-2
7.1571E+2	8.1788E-3
7.1593E+2	7.8632E-3
7.1615E+2	1.1223E-2
7.1637E+2	8.9854E-3
7.1659E+2	8.0054E-3
7.1681E+2	9.8865E-3
7.1703E+2	1.0267E-2
7.1725E+2	1.1276E-2
7.1747E+2	8.1808E-3
7.1769E+2	1.1574E-2
7.1791E+2	1.1808E-2
7.1813E+2	1.3082E-2
7.1835E+2	9.1918E-3
7.1857E+2	1.2720E-2
7.1879E+2	6.4997E-3
7.1901E+2	1.0972E-2
7.1923E+2	1.0561E-2
7.1944E+2	1.3465E-2
7.1966E+2	1.1478E-2
7.1988E+2	8.5281E-3
7.2010E+2	1.0040E-2
7.2032E+2	1.0087E-2
7.2054E+2	1.4964E-2
7.2076E+2	1.3614E-2
7.2098E+2	1.0878E-2
7.2120E+2	1.2364E-2
7.2142E+2	7.8850E-3
7.2164E+2	1.2972E-2
7.2186E+2	1.1359E-2
7.2208E+2	1.1058E-2
7.2230E+2	1.2765E-2
7.2252E+2	1.5219E-2
7.2273E+2	1.2943E-2
7.2295E+2	9.1711E-3
7.2317E+2	1.4132E-2
7.2339E+2	1.4448E-2
7.2361E+2	1.5413E-2
7.2383E+2	1.2871E-2
7.2405E+2	1.4928E-2
7.2427E+2	1.2648E-2
7.2449E+2	1.3555E-2
7.2471E+2	1.1232E-2
7.2493E+2	1.6109E-2
7.2514E+2	1.4996E-2
7.2536E+2	1.3701E-2
7.2558E+2	1.3446E-2
7.2580E+2	1.3996E-2
7.2602E+2	1.4219E-2
7.2624E+2	1.8144E-2
7.2646E+2	1.5315E-2
7.2668E+2	1.5998E-2
7.2690E+2	1.6282E-2
7.2711E+2	1.6007E-2
7.2733E+2	1.8840E-2
7.2755E+2	1.5541E-2
7.2777E+2	1.4470E-2
7.2799E+2	1.2201E-2
7.2821E+2	1.5135E-2
7.2843E+2	1.6279E-2
7.2865E+2	2.0627E-2
7.2886E+2	1.9750E-2
7.2908E+2	1.5889E-2
7.2930E+2	1.8847E-2
7.2952E+2	1.5392E-2
7.2974E+2	1.5375E-2
7.2996E+2	1.6395E-2
7.3018E+2	2.1429E-2
