PLQY measurement:
Date: 	11.05.2023 13:52:31
Peak emission wavelength (nm): 733
 PLQY = 	 	7.04E-3
absorded light fraction (%): 78
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.5621E+2	2.9088E-3
6.5643E+2	-1.2567E-3
6.5666E+2	6.5612E-3
6.5688E+2	8.6707E-3
6.5711E+2	2.5872E-3
6.5733E+2	2.7854E-3
6.5755E+2	2.8144E-3
6.5778E+2	4.8819E-3
6.5800E+2	3.2273E-3
6.5823E+2	3.8595E-3
6.5845E+2	6.1146E-3
6.5867E+2	-6.3587E-4
6.5890E+2	3.4419E-3
6.5912E+2	4.7205E-3
6.5935E+2	1.1324E-3
6.5957E+2	6.2843E-3
6.5980E+2	2.1090E-3
6.6002E+2	2.2716E-3
6.6024E+2	3.6416E-3
6.6047E+2	9.5848E-4
6.6069E+2	4.4238E-3
6.6092E+2	9.7240E-3
6.6114E+2	4.4425E-3
6.6136E+2	5.3057E-3
6.6159E+2	1.7720E-3
6.6181E+2	9.2070E-3
6.6204E+2	6.9345E-3
6.6226E+2	1.5838E-3
6.6248E+2	5.2679E-3
6.6271E+2	3.5337E-3
6.6293E+2	3.9666E-3
6.6315E+2	7.4168E-3
6.6338E+2	8.3324E-3
6.6360E+2	8.3360E-3
6.6383E+2	4.7184E-3
6.6405E+2	6.2106E-3
6.6427E+2	8.6484E-3
6.6450E+2	3.5230E-3
6.6472E+2	5.2522E-3
6.6494E+2	3.7681E-3
6.6517E+2	6.8834E-3
6.6539E+2	2.7822E-3
6.6562E+2	5.6037E-3
6.6584E+2	5.1798E-3
6.6606E+2	9.8490E-3
6.6629E+2	7.6286E-4
6.6651E+2	7.9660E-3
6.6673E+2	5.3861E-3
6.6696E+2	5.5193E-3
6.6718E+2	4.4073E-3
6.6740E+2	5.2207E-3
6.6763E+2	4.3143E-3
6.6785E+2	4.2913E-3
6.6807E+2	1.8527E-3
6.6830E+2	7.6505E-3
6.6852E+2	6.3384E-3
6.6874E+2	4.5777E-3
6.6897E+2	9.0934E-3
6.6919E+2	5.8424E-3
6.6941E+2	8.5867E-3
6.6964E+2	3.7735E-3
6.6986E+2	3.2556E-3
6.7008E+2	7.7580E-3
6.7031E+2	2.5202E-3
6.7053E+2	4.8619E-3
6.7075E+2	7.8582E-3
