PLQY measurement:
Date: 	11.05.2023 13:55:59
Peak emission wavelength (nm): 747
 PLQY = 	 	8.67E-3
absorded light fraction (%): 80
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.7566E+2	1.7574E-3
6.7588E+2	5.7720E-3
6.7611E+2	2.2428E-3
6.7633E+2	7.3692E-3
6.7655E+2	4.8698E-3
6.7677E+2	7.5994E-3
6.7700E+2	5.8753E-3
6.7722E+2	4.5389E-3
6.7744E+2	5.3990E-3
6.7766E+2	4.4206E-3
6.7789E+2	1.5843E-3
6.7811E+2	-3.6616E-4
6.7833E+2	5.8922E-3
6.7856E+2	9.3997E-3
6.7878E+2	7.3186E-3
6.7900E+2	6.2156E-3
6.7922E+2	2.1651E-3
6.7945E+2	4.3518E-4
6.7967E+2	2.5343E-3
6.7989E+2	8.9971E-3
6.8011E+2	6.9755E-3
6.8034E+2	2.9987E-3
6.8056E+2	6.3038E-3
6.8078E+2	4.9883E-3
6.8100E+2	4.5499E-3
6.8123E+2	3.0376E-3
6.8145E+2	7.2231E-3
6.8167E+2	-5.7117E-4
6.8189E+2	7.0885E-3
6.8212E+2	7.7750E-3
6.8234E+2	4.1224E-3
6.8256E+2	4.5269E-3
6.8278E+2	1.8285E-3
6.8300E+2	6.9346E-3
6.8323E+2	1.2574E-3
6.8345E+2	1.2693E-2
6.8367E+2	5.7161E-3
6.8389E+2	4.3735E-3
6.8412E+2	4.6474E-3
6.8434E+2	6.9098E-3
6.8456E+2	4.1416E-3
6.8478E+2	4.1647E-3
6.8500E+2	8.5815E-3
6.8523E+2	2.9809E-3
6.8545E+2	3.6709E-3
6.8567E+2	5.7330E-3
6.8589E+2	5.5045E-3
6.8611E+2	3.8207E-3
6.8634E+2	3.0402E-4
6.8656E+2	1.1064E-2
6.8678E+2	8.4052E-3
6.8700E+2	9.9604E-3
6.8722E+2	7.0590E-3
6.8745E+2	1.9467E-3
6.8767E+2	5.9671E-3
6.8789E+2	1.1196E-2
6.8811E+2	9.8677E-3
6.8833E+2	8.4880E-3
6.8856E+2	9.1125E-3
6.8878E+2	7.3494E-3
6.8900E+2	4.4760E-3
6.8922E+2	1.0236E-2
6.8944E+2	1.1327E-2
6.8966E+2	5.8020E-3
6.8989E+2	1.1698E-2
6.9011E+2	7.0105E-3
6.9033E+2	1.0101E-2
6.9055E+2	1.1102E-2
6.9077E+2	1.0246E-2
6.9099E+2	7.5286E-3
6.9122E+2	7.7824E-3
6.9144E+2	1.0860E-2
6.9166E+2	8.1676E-3
6.9188E+2	1.0443E-2
6.9210E+2	7.8003E-3
6.9232E+2	1.0991E-2
6.9255E+2	6.9798E-3
6.9277E+2	1.2247E-2
6.9299E+2	8.8578E-3
6.9321E+2	7.5803E-3
6.9343E+2	1.3045E-2
6.9365E+2	1.5750E-2
6.9387E+2	9.7454E-3
6.9410E+2	1.2320E-2
6.9432E+2	1.0379E-2
6.9454E+2	1.0191E-2
6.9476E+2	1.4844E-2
6.9498E+2	1.1006E-2
6.9520E+2	1.0652E-2
6.9542E+2	1.3637E-2
6.9565E+2	1.7828E-2
6.9587E+2	1.5448E-2
6.9609E+2	1.6706E-2
6.9631E+2	1.5920E-2
6.9653E+2	1.0368E-2
6.9675E+2	1.7673E-2
6.9697E+2	1.7242E-2
6.9719E+2	1.9812E-2
6.9742E+2	1.8219E-2
6.9764E+2	1.4287E-2
6.9786E+2	1.7621E-2
6.9808E+2	1.8261E-2
6.9830E+2	1.7725E-2
6.9852E+2	1.7668E-2
6.9874E+2	1.7447E-2
6.9896E+2	1.3681E-2
6.9918E+2	1.8581E-2
6.9941E+2	1.7520E-2
6.9963E+2	1.9813E-2
6.9985E+2	1.7558E-2
7.0007E+2	2.1435E-2
7.0029E+2	2.0872E-2
7.0051E+2	1.9065E-2
7.0073E+2	1.9468E-2
7.0095E+2	2.2606E-2
7.0117E+2	2.1610E-2
7.0139E+2	1.9194E-2
7.0161E+2	2.1228E-2
7.0184E+2	2.1426E-2
7.0206E+2	2.5387E-2
7.0228E+2	2.0007E-2
7.0250E+2	2.5096E-2
7.0272E+2	2.4646E-2
7.0294E+2	2.1671E-2
7.0316E+2	2.2490E-2
7.0338E+2	2.4347E-2
7.0360E+2	2.5896E-2
7.0382E+2	2.4887E-2
7.0404E+2	2.9040E-2
7.0426E+2	2.3877E-2
7.0448E+2	3.0775E-2
7.0470E+2	2.5833E-2
7.0492E+2	3.0527E-2
7.0515E+2	2.6176E-2
7.0537E+2	2.7661E-2
7.0559E+2	2.9157E-2
7.0581E+2	2.7332E-2
7.0603E+2	2.6528E-2
7.0625E+2	3.0144E-2
7.0647E+2	3.2064E-2
7.0669E+2	2.9114E-2
7.0691E+2	3.4037E-2
7.0713E+2	3.3727E-2
7.0735E+2	3.0840E-2
7.0757E+2	3.1238E-2
7.0779E+2	2.8087E-2
7.0801E+2	3.0666E-2
7.0823E+2	3.0789E-2
7.0845E+2	3.5058E-2
7.0867E+2	3.7946E-2
7.0889E+2	3.7147E-2
7.0911E+2	3.5298E-2
7.0933E+2	4.0258E-2
7.0955E+2	4.3739E-2
7.0977E+2	3.8820E-2
7.0999E+2	4.7057E-2
7.1021E+2	4.2390E-2
7.1043E+2	4.0492E-2
7.1065E+2	4.2808E-2
7.1087E+2	4.0454E-2
7.1109E+2	4.1731E-2
7.1131E+2	4.7254E-2
7.1153E+2	4.3288E-2
7.1175E+2	4.7835E-2
7.1197E+2	4.5917E-2
7.1219E+2	4.8827E-2
7.1241E+2	5.3319E-2
7.1263E+2	5.4218E-2
7.1285E+2	5.3381E-2
7.1307E+2	5.3774E-2
7.1329E+2	5.8217E-2
7.1351E+2	5.5718E-2
7.1373E+2	5.4531E-2
7.1395E+2	5.5069E-2
7.1417E+2	6.1570E-2
7.1439E+2	5.4647E-2
7.1461E+2	6.1297E-2
7.1483E+2	6.3932E-2
7.1505E+2	6.3403E-2
7.1527E+2	6.1882E-2
7.1549E+2	6.3789E-2
7.1571E+2	6.6816E-2
7.1593E+2	6.4634E-2
7.1615E+2	6.7514E-2
7.1637E+2	7.2028E-2
7.1659E+2	7.1749E-2
7.1681E+2	7.3528E-2
7.1703E+2	7.7248E-2
7.1725E+2	7.1545E-2
7.1747E+2	7.8974E-2
7.1769E+2	7.6811E-2
7.1791E+2	7.9568E-2
7.1813E+2	8.0195E-2
7.1835E+2	7.9264E-2
7.1857E+2	8.3163E-2
7.1879E+2	8.3557E-2
7.1901E+2	8.3925E-2
7.1923E+2	8.4833E-2
7.1944E+2	8.7062E-2
7.1966E+2	9.2401E-2
7.1988E+2	9.1805E-2
7.2010E+2	9.3465E-2
7.2032E+2	9.0956E-2
7.2054E+2	9.2844E-2
7.2076E+2	9.7019E-2
7.2098E+2	9.4057E-2
7.2120E+2	9.8759E-2
7.2142E+2	1.0333E-1
7.2164E+2	1.0344E-1
7.2186E+2	1.0030E-1
7.2208E+2	1.0549E-1
7.2230E+2	1.1104E-1
7.2252E+2	1.0783E-1
7.2273E+2	1.1314E-1
7.2295E+2	1.1077E-1
7.2317E+2	1.1555E-1
7.2339E+2	1.1312E-1
7.2361E+2	1.2394E-1
7.2383E+2	1.2540E-1
7.2405E+2	1.2532E-1
7.2427E+2	1.2022E-1
7.2449E+2	1.2287E-1
7.2471E+2	1.2794E-1
7.2493E+2	1.3002E-1
7.2514E+2	1.2860E-1
7.2536E+2	1.3618E-1
7.2558E+2	1.3641E-1
7.2580E+2	1.3930E-1
7.2602E+2	1.4238E-1
7.2624E+2	1.4108E-1
7.2646E+2	1.4552E-1
7.2668E+2	1.4715E-1
7.2690E+2	1.4113E-1
7.2711E+2	1.4755E-1
7.2733E+2	1.5127E-1
7.2755E+2	1.4599E-1
7.2777E+2	1.5525E-1
7.2799E+2	1.6165E-1
7.2821E+2	1.6019E-1
7.2843E+2	1.6618E-1
7.2865E+2	1.6721E-1
7.2886E+2	1.7411E-1
7.2908E+2	1.7495E-1
7.2930E+2	1.7359E-1
7.2952E+2	1.7137E-1
7.2974E+2	1.7254E-1
7.2996E+2	1.7478E-1
7.3018E+2	1.7855E-1
7.3039E+2	1.7636E-1
7.3061E+2	1.7924E-1
7.3083E+2	1.8210E-1
7.3105E+2	1.8144E-1
7.3127E+2	1.8413E-1
7.3149E+2	1.9339E-1
7.3171E+2	1.9524E-1
7.3192E+2	1.9005E-1
7.3214E+2	2.0120E-1
7.3236E+2	2.0648E-1
7.3258E+2	2.0441E-1
7.3280E+2	2.0168E-1
7.3302E+2	2.0569E-1
7.3323E+2	2.1251E-1
7.3345E+2	2.2037E-1
7.3367E+2	2.1612E-1
7.3389E+2	2.1407E-1
7.3411E+2	2.2334E-1
7.3433E+2	2.1547E-1
7.3454E+2	2.2331E-1
7.3476E+2	2.2114E-1
7.3498E+2	2.1792E-1
7.3520E+2	2.2467E-1
7.3542E+2	2.2461E-1
7.3564E+2	2.3057E-1
7.3585E+2	2.3072E-1
7.3607E+2	2.2902E-1
7.3629E+2	2.3069E-1
7.3651E+2	2.3582E-1
7.3673E+2	2.3143E-1
7.3694E+2	2.4045E-1
7.3716E+2	2.4266E-1
7.3738E+2	2.5032E-1
7.3760E+2	2.4949E-1
7.3782E+2	2.4879E-1
7.3803E+2	2.5769E-1
7.3825E+2	2.5259E-1
7.3847E+2	2.5449E-1
7.3869E+2	2.5252E-1
7.3891E+2	2.5282E-1
7.3912E+2	2.5474E-1
7.3934E+2	2.5858E-1
7.3956E+2	2.5708E-1
7.3978E+2	2.5594E-1
7.4000E+2	2.6206E-1
7.4021E+2	2.5924E-1
7.4043E+2	2.5713E-1
7.4065E+2	2.5857E-1
7.4087E+2	2.5772E-1
7.4108E+2	2.6068E-1
7.4130E+2	2.6488E-1
7.4152E+2	2.6303E-1
7.4174E+2	2.7096E-1
7.4196E+2	2.6879E-1
7.4217E+2	2.6910E-1
7.4239E+2	2.6684E-1
7.4261E+2	2.6825E-1
7.4283E+2	2.7208E-1
7.4304E+2	2.7760E-1
7.4326E+2	2.7576E-1
7.4348E+2	2.8128E-1
7.4370E+2	2.8254E-1
7.4391E+2	2.8180E-1
7.4413E+2	2.7435E-1
7.4435E+2	2.7760E-1
7.4457E+2	2.8303E-1
7.4478E+2	2.7701E-1
7.4500E+2	2.7687E-1
7.4522E+2	2.6938E-1
7.4544E+2	2.7614E-1
7.4565E+2	2.7310E-1
7.4587E+2	2.7300E-1
7.4609E+2	2.7257E-1
7.4631E+2	2.7438E-1
7.4652E+2	2.7796E-1
7.4674E+2	2.7816E-1
7.4696E+2	2.7809E-1
7.4717E+2	2.8469E-1
7.4739E+2	2.8208E-1
7.4761E+2	2.7680E-1
7.4783E+2	2.7979E-1
7.4804E+2	2.8259E-1
7.4826E+2	2.7811E-1
7.4848E+2	2.7776E-1
7.4869E+2	2.7900E-1
7.4891E+2	2.7991E-1
7.4913E+2	2.8092E-1
7.4935E+2	2.7633E-1
7.4956E+2	2.7535E-1
7.4978E+2	2.7220E-1
7.5000E+2	2.7135E-1
7.5021E+2	2.7159E-1
7.5043E+2	2.6756E-1
7.5065E+2	2.6750E-1
7.5087E+2	2.6656E-1
7.5108E+2	2.7392E-1
7.5130E+2	2.7323E-1
7.5152E+2	2.6640E-1
7.5173E+2	2.6914E-1
7.5195E+2	2.7219E-1
7.5217E+2	2.6478E-1
7.5238E+2	2.6992E-1
7.5260E+2	2.6817E-1
7.5282E+2	2.7392E-1
7.5303E+2	2.6856E-1
7.5325E+2	2.6424E-1
7.5347E+2	2.7016E-1
7.5368E+2	2.6530E-1
7.5390E+2	2.5936E-1
7.5412E+2	2.6350E-1
7.5433E+2	2.5956E-1
7.5455E+2	2.6387E-1
7.5477E+2	2.6332E-1
7.5498E+2	2.5538E-1
7.5520E+2	2.5553E-1
7.5542E+2	2.5498E-1
7.5563E+2	2.5294E-1
7.5585E+2	2.5460E-1
7.5607E+2	2.5193E-1
7.5628E+2	2.5532E-1
7.5650E+2	2.4541E-1
7.5672E+2	2.4871E-1
