PLQY measurement:
Date: 	05.04.2023 11:34:10
Peak emission wavelength (nm): 770
 PLQY = 	 	1.14E-3
absorded light fraction (%): 82
MAYA saturard: FALSE
USB2000 saturaed: FALSE
wavelength	corrected total emission spec
6.9055E+2	1.3811E-3
6.9077E+2	2.2366E-3
6.9099E+2	2.3669E-3
6.9122E+2	5.4597E-3
6.9144E+2	5.1969E-4
6.9166E+2	2.6339E-3
6.9188E+2	2.8699E-3
6.9210E+2	2.0562E-3
6.9232E+2	4.0522E-3
6.9255E+2	3.5692E-3
6.9277E+2	4.3681E-3
6.9299E+2	4.6793E-3
6.9321E+2	4.2507E-3
6.9343E+2	1.6815E-3
6.9365E+2	4.3932E-3
6.9387E+2	4.8596E-3
6.9410E+2	4.9174E-3
6.9432E+2	2.0497E-3
6.9454E+2	7.0895E-3
6.9476E+2	2.0035E-3
6.9498E+2	4.0413E-3
6.9520E+2	6.1626E-3
6.9542E+2	8.3663E-3
6.9565E+2	6.3348E-3
6.9587E+2	5.7432E-3
6.9609E+2	4.9501E-3
6.9631E+2	4.3115E-3
6.9653E+2	2.7365E-3
6.9675E+2	1.0324E-2
6.9697E+2	3.6124E-3
6.9719E+2	7.1368E-3
6.9742E+2	3.8302E-3
6.9764E+2	8.5900E-3
6.9786E+2	1.8321E-3
6.9808E+2	1.0293E-2
6.9830E+2	4.3519E-3
6.9852E+2	5.7120E-3
6.9874E+2	3.0469E-3
6.9896E+2	3.6727E-3
6.9918E+2	5.7232E-3
6.9941E+2	1.1252E-2
6.9963E+2	6.5332E-3
6.9985E+2	8.5660E-3
7.0007E+2	5.0456E-3
7.0029E+2	5.8150E-3
7.0051E+2	7.9657E-3
7.0073E+2	5.9699E-3
7.0095E+2	6.5068E-3
7.0117E+2	6.4991E-3
7.0139E+2	7.6305E-3
7.0161E+2	6.5023E-3
7.0184E+2	5.5388E-3
7.0206E+2	5.6525E-3
7.0228E+2	7.0881E-3
7.0250E+2	5.4154E-4
7.0272E+2	1.1721E-2
7.0294E+2	7.2359E-3
7.0316E+2	3.8075E-3
7.0338E+2	7.9974E-3
7.0360E+2	6.5685E-3
7.0382E+2	3.3881E-3
7.0404E+2	9.6598E-3
7.0426E+2	6.2424E-3
7.0448E+2	8.2609E-3
7.0470E+2	4.4690E-3
7.0492E+2	4.0622E-3
7.0515E+2	2.5464E-3
7.0537E+2	6.7105E-3
7.0559E+2	5.6196E-3
7.0581E+2	6.6678E-3
7.0603E+2	8.0591E-3
7.0625E+2	9.0026E-3
7.0647E+2	8.2939E-3
7.0669E+2	3.4736E-3
7.0691E+2	6.9718E-3
7.0713E+2	8.2681E-3
7.0735E+2	6.4008E-3
7.0757E+2	7.9784E-3
7.0779E+2	6.1573E-3
7.0801E+2	4.5396E-3
7.0823E+2	5.4521E-3
7.0845E+2	7.3037E-3
7.0867E+2	6.2714E-3
7.0889E+2	9.3630E-3
7.0911E+2	9.4051E-3
7.0933E+2	6.3331E-3
7.0955E+2	6.8244E-3
7.0977E+2	7.1431E-3
7.0999E+2	5.3839E-3
7.1021E+2	5.7350E-3
7.1043E+2	7.7454E-3
7.1065E+2	7.6506E-3
7.1087E+2	1.0119E-2
7.1109E+2	8.2653E-3
7.1131E+2	8.3661E-3
7.1153E+2	9.6874E-3
7.1175E+2	8.9460E-3
